30/06/2025,"-31.82",READDY AI                 SINGAPORE  20.00  USD 1.08 AUD,,,,,
30/06/2025,"-19.74",The Bigger Fish Shop      NORTH RYDE,,,,,
30/06/2025,"-35.09",Dominos Estore North Ryde dominos.com.a,,,,,
30/06/2025,"-24.53",ONLYFANS.COM L            LONDON  15.40  USD 0.83 AUD,,,,,
30/06/2025,"-26.28",ONLYFANS.COM L            LONDON  16.50  USD 0.89 AUD,,,,,
30/06/2025,"-458.65",HEYGEN TECHNOLOGY INC.    HEYGEN.COM  288.00  USD 15.51 AUD,,,,,
30/06/2025,"-75.00",WORLDWIDE HEARING AID     LANE COVE,,,,,
30/06/2025,"-14.03",ONLYFANS.COM K            London  8.79  USD 0.47 AUD,,,,,
30/06/2025,"-16.40",AMAZON MKTPL*NQ0DP1ES1    Amzn.com/bill,,,,,
30/06/2025,"-23.80",SQ *SEAFOOD ON THE BEACH  Dee Why,,,,,
30/06/2025,"-60.67",IGA DEE WHY/13 THE STRAND DEE WHY,,,,,
30/06/2025,"-8.79",ONLYFANS.COM L            LONDON  5.50  USD 0.30 AUD,,,,,
27/06/2025,"-26.44",ONLYFANS.COM K            London  16.49  USD 0.89 AUD,,,,,
24/06/2025,"-16.26",Mezzapica cafe            Leichhardt,,,,,
24/06/2025,"-49.00",SYDNEYSWANS MEMBERSHIP    MELBOURNE,,,,,
23/06/2025,"-8.03",ONLYFANS.COM K            London  5.00  USD 0.27 AUD,,,,,
23/06/2025,"-75.27",TEMU.COM                  PARRAMATTA,,,,,
23/06/2025,"-4.69",TEMU.COM                  PARRAMATTA,,,,,
23/06/2025,"-26.49",ONLYFANS.COM K            London  16.49  USD 0.90 AUD,,,,,
23/06/2025,"-14.12",ONLYFANS.COM K            London  8.79  USD 0.48 AUD,,,,,
23/06/2025,"-36.87",AFTERPAY                  AFTERPAY.COM/,,,,,
23/06/2025,"-8.79",AFTERPAY                  AFTERPAY.COM/,,,,,
23/06/2025,"-1.80",AFTERPAY                  AFTERPAY.COM/,,,,,
23/06/2025,"-18.47",AFTERPAY                  AFTERPAY.COM/,,,,,
23/06/2025,"-21.82",QT Canberra OPI           Canberra,,,,,
23/06/2025,"-124.34",QT Canberra OPI           Canberra,,,,,
23/06/2025,"-40.00",MODPOD PODIATRY RYDE P    NORTH RYDE,,,,,
23/06/2025,"-9.65",INBOUND CAFE PTY LTD      MASCOT,,,,,
23/06/2025,"-204.52",PROBILLS AUSTRALIA P      MAWSON,,,,,
19/06/2025,"-6.50",PITFIT PTY LIMITED        NORTH RYDE,,,,,
18/06/2025,"-34.81",ACT CABS 0261030882       FYSHWICK,,,,,
18/06/2025,"-623.57",HLTH ADVC PHRMCY NR       NORTH RYDE,,,,,
17/06/2025,"-60.33",ONLYFANS.COM*K            London  37.62  USD 2.04 AUD,,,,,
17/06/2025,"-8.15",SQ *BELLAROSSINI COFFEE C Mona Vale,,,,,
17/06/2025,"-81.55",Sunrise Cafe              Warriewood,,,,,
16/06/2025,"-24.60",SQ *THE BURGER BOYS       North Ryde,,,,,
16/06/2025,"-48.19",TEMU.COM                  PARRAMATTA,,,,,
16/06/2025,"-50.00",CAMPERDOWN PHYSIOTHERAPY  NEWTOWN,,,,,
16/06/2025,"-21.08",OF                        LONDON  13.19  USD 0.71 AUD,,,,,
13/06/2025,"-96.97",HLTH ADVC PHRMCY NR       NORTH RYDE,,,,,
12/06/2025,"-17.57",OF                        London  11.00  USD 0.59 AUD,,,,,
12/06/2025,"-11.17",OF                        London  6.99  USD 0.38 AUD,,,,,
12/06/2025,"-23.60",TEMU.COM                  PARRAMATTA,,,,,
12/06/2025,"-27.49",TEMU.COM                  PARRAMATTA,,,,,
12/06/2025,"-26.79",TEMU.COM                  PARRAMATTA,,,,,
12/06/2025,"-115.43",TEMU.COM                  PARRAMATTA,,,,,
11/06/2025,"-26.34",OF                        LONDON  16.49  USD 0.89 AUD,,,,,
11/06/2025,"-14.03",OF                        LONDON  8.79  USD 0.47 AUD,,,,,
11/06/2025,"-17.56",OF                        LONDON  10.99  USD 0.59 AUD,,,,,
11/06/2025,"-6.79",5 BUCK PTY LTD            MILSONS POINT,,,,,
11/06/2025,"-63.99",HLTH ADVC PHRMCY NR       NORTH RYDE,,,,,
10/06/2025,"-55.93",CMEDIA                    612-234-5288  34.99  USD 1.89 AUD,,,,,
10/06/2025,"-41.40",ANC*Ancestry.com.au       18000251838,,,,,
10/06/2025,"-103.49",ANC*ANCESTRY.COM.AU       800-251-838,,,,,
