12/05/2025,"-26.69",OF                        London  16.49  USD 0.90 AUD,,,,,
12/05/2025,"-26.69",OF                        London  16.49  USD 0.90 AUD,,,,,
12/05/2025,"-56.42",CMEDIA                    612-234-5288  34.99  USD 1.91 AUD,,,,,
12/05/2025,"-46.82",TEMU.COM                  PARRAMATTA,,,,,
12/05/2025,"-25.38",MADAME FROU FROU GLEBE    GLEBE,,,,,
12/05/2025,"-73.28",TEMU.COM                  PARRAMATTA,,,,,
12/05/2025,"-49.07",TEMU.COM                  PARRAMATTA,,,,,
12/05/2025,"-17.19",MAGGIOS RYDE PTY LTD      NORTH RYDE,,,,,
12/05/2025,"-19.80",ZAMBRERO MARRICKVILLE     MARRICKVILLE,,,,,
12/05/2025,"-16.75",VASK ENTERPRISES PTY L    NORTH RYDE,,,,,
12/05/2025,"-36.86",AFTERPAY                  AFTERPAY.COM/,,,,,
12/05/2025,"-8.80",AFTERPAY                  AFTERPAY.COM/,,,,,
12/05/2025,"-130.82",TEMU.COM                  PARRAMATTA,,,,,
12/05/2025,"-1.79",AFTERPAY                  AFTERPAY.COM/,,,,,
12/05/2025,"-40.00",HUBBL - KAYO SPORTS       NORTH RYDE,,,,,
09/05/2025,"-34.94",AMAZON MARKETPLACE AU     SYDNEY SOUTH,,,,,
09/05/2025,"-30.95",AMAZON MARKETPLACE AU     SYDNEY SOUTH,,,,,
09/05/2025,"-41.99",AMAZON MARKETPLACE AU     SYDNEY SOUTH,,,,,
09/05/2025,"-99.33",TEMU.COM                  PARRAMATTA,,,,,
07/05/2025,"-8.93",OF                        London  5.50  USD 0.30 AUD,,,,,
07/05/2025,"-18.80",ZAMBRERO MARRICKVILLE     MARRICKVILLE,,,,,
05/05/2025,"-17.85",OF                        LONDON  11.00  USD 0.60 AUD,,,,,
05/05/2025,"-111.78",TEMU.COM                  PARRAMATTA,,,,,
05/05/2025,"-299.00",ANACONDA PTY LTD          STH MELBOURNE,,,,,
05/05/2025,"-25.60",AFTERPAY                  AFTERPAY.COM/,,,,,
05/05/2025,"-1.81",AFTERPAY                  AFTERPAY.COM/,,,,,
05/05/2025,"-16.38",Afterpay                  afterpay.com,,,,,
05/05/2025,"-11.66",TEMU.COM                  PARRAMATTA,,,,,
05/05/2025,"-172.32",SYDNEY WATER PYMT         PARRAMATTA,,,,,
02/05/2025,"-115.88",eBay O*15-13011-58096     San Jose,,,,,
02/05/2025,"-89.23",TEMU.COM                  PARRAMATTA,,,,,
01/05/2025,"-112.46",TEMU.COM                  PARRAMATTA,,,,,

