28/11/2024,"-12.00",NSW TRAINS                SYDNEY,,,,,
25/11/2024,"136.00",PAYMENT THANKYOU 381811,,,,,
25/11/2024,"275.10",DR PAUL DUNKIN            WAHROONGA,,,,,
25/11/2024,"-14.66",MAGGIOS RYDE PTY LTD      NORTH RYDE,,,,,
25/11/2024,"-737.30",DR PAUL DUNKIN            WAHROONGA,,,,,
25/11/2024,"-10.15",MUZI GLOBAL INVESTMENT    WAHROONGA,,,,,
25/11/2024,"-228.81",GRAMMARLY CO*DDCPZGA      GRAMMARLY.COM  144.00  USD 6.66 AUD,,,,,
25/11/2024,"-62.21",Afterpay                  afterpay.com,,,,,
25/11/2024,"-300.00",MQ HEALTH CLINICS         MACQUARIE PAR,,,,,
25/11/2024,"-48.50",SYDNEYSWANS MEMBERSHIP    MELBOURNE,,,,,
22/11/2024,"-13.97",OF                        London  8.79  USD 0.41 AUD,,,,,
22/11/2024,"-26.21",OF                        LONDON  16.49  USD 0.76 AUD,,,,,
19/11/2024,"7500.00",PAYMENT THANKYOU 534578,,,,,
18/11/2024,"-29.97",Afterpay                  afterpay.com,,,,,
12/11/2024,"-7.86",OF                        London  5.00  USD 0.23 AUD,,,,,
11/11/2024,"-54.97",CMEDIA                    6122345288  34.99  USD 1.60 AUD,,,,,
11/11/2024,"-25.90",OF                        LONDON  16.49  USD 0.75 AUD,,,,,
11/11/2024,"-30.61",5 BUCK PTY LTD            MILSONS POINT,,,,,
11/11/2024,"-16.12",AFTERPAY                  HTTPSWWW.AFTE,,,,,
11/11/2024,"-1.37",AFTERPAY                  AFTERPAY.COM/,,,,,
11/11/2024,"-21.26",Afterpay                  afterpay.com,,,,,
11/11/2024,"-35.00",HUBBL - KAYO SPORTS       NORTH RYDE,,,,,
10/11/2024,"-123.97",INTEREST CHARGED ON PURCHASES,,,,,
06/11/2024,"-8.00",GHARIBIAN HOUSE PTY       NORTH RYDE,,,,,
04/11/2024,"111.00",PAYMENT THANKYOU 292621,,,,,
04/11/2024,"-29.97",Afterpay                  afterpay.com,,,,,

